                    id   redshift       galex.NUV  galex.NUV_err          cfht.megacam.u      cfht.megacam.u_err        subaru.suprime.B    subaru.suprime.B_err        subaru.suprime.V    subaru.suprime.V_err        subaru.suprime.r    subaru.suprime.r_err        subaru.suprime.i    subaru.suprime.i_err        subaru.suprime.z    subaru.suprime.z_err           subaru.hsc.y        subaru.hsc.y_err             UKIRT_WFCJ          UKIRT_WFCJ_err          cfht.wircam.H       cfht.wircam.H_err                WFCAM_K             WFCAM_K_err         IRAC1      IRAC1_err         IRAC2      IRAC2_err           IRAC3      IRAC3_err          IRAC4     IRAC4_err  spitzer.mips.24  spitzer.mips.24_err    herschel.pacs.100  herschel.pacs.100_err   herschel.pacs.160  herschel.pacs.160_err  herschel.spire.PSW  herschel.spire.PSW_err  herschel.spire.PMW  herschel.spire.PMW_err  herschel.spire.PLW  herschel.spire.PLW_err 
 FMOS_J095919.4+022014  1.4513015             nan            nan   0.0011974152151807492  0.00012764605796549179   0.0013684615682054994  0.00014556008107470257   0.0014755726638563224  0.00015985224117875835   0.0018452237447968418  0.00019380498906796284   0.0023348204521760263  0.00024170938149672126   0.0034864235019540927   0.0003564149777399065   0.004574631664962017   0.0005205741194744552   0.005788486473512829   0.0005925643141959117   0.007810216078961405   0.0008047847642974565   0.008404460792345888   0.0008596955510363411  0.0110763395     0.00111263   0.011861637   0.0011925198    0.0016364264   0.0026065058  0.00065067835  0.0038431438       0.06482183          0.007584089  0.38108552689664066    0.49034349173352487  1.5054905088618398     1.8979930992609126                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J095955.1+021834  1.4518771             nan            nan  0.00020179866228387907  3.0311936488300883e-05  0.00024689375887219803  3.3049671650694014e-05    0.000292835722123239   4.291579362022184e-05   0.0003941642152633264   4.918513907442089e-05   0.0005326119896640891    6.29499981716788e-05   0.0008795736323174889  0.00010300190580184935  0.0009468760836662673   0.0002015952265182156  0.0018096529987913885  0.00022494743368694868   0.002661824749871937   0.0003267857865141727   0.003370715150517267   0.0004280584352069954    0.00432097  0.00043437528  0.0047010365  0.00047345774     0.008048443   0.0014961173  0.00069298514  0.0026144872      0.052236825          0.012144449   0.7005716324783862     0.8846201360790984  2.8406884521245956     3.9949813507925196                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J100025.4+022732  1.5844288    8.893288e-05   8.997455e-05   0.0009436591253357018  0.00010323687148849676   0.0012267264545663516  0.00013114358759938336   0.0013547815240825133   0.0001474150585525761   0.0014898184598615089  0.00015794178390105126   0.0018374624296021243   0.0001918385216999449    0.002005923872883136  0.00021034381982385148   0.002525877379262875   0.0003579592686065433   0.003837379527442834  0.00040671507108299933  0.0045863365026274925   0.0005014081661632425   0.003969287145107531  0.00043269152877327475   0.004405634   0.0004445147   0.005282112    0.000529796    0.0021728764   0.0017331415            0.0  0.0034229716      0.031545907         0.0050156596   0.9725974523462355     1.0423311950487038  2.7478435076773167     2.1777598766343766                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J095947.6+021053  1.5050573   0.00020687071    6.44765e-05    0.001039096506499157   0.0001101043060479923   0.0012382500623805662  0.00013204666785200731   0.0012364114634005649  0.00013522684408141203   0.0016558156110731328  0.00017404803911920023    0.002368607517496508   0.0002431478338007803   0.0032847368166661188   0.0003346192593045816  0.0049097030868225375   0.0005459400247273254  0.0063931984574133165   0.0006629267879276825   0.008884340897745235   0.0009241547525420143   0.010054345160783944   0.0010743508363977208   0.013144718   0.0013152552   0.014838597   0.0014869113     0.011759593   0.0016363304    0.004882203  0.0053351317       0.07892475          0.009928888   0.9283017716370523     1.3841481740839052   1.127441762946546      1.865852335653279                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J095947.0+021520  1.6368489   0.00015311489  5.5039207e-05   0.0012445107368466927  0.00013010815804490893   0.0013715461288341664  0.00014561611369988745   0.0015397308917599899    0.000165810219378182   0.0017525214942388527  0.00018394415138807925    0.002399672738468119  0.00024729068039585294   0.0030957036710788865  0.00031791163533833846   0.003982859892519077  0.00047073200156186215  0.0056995551780527984   0.0005970018419040028  0.0073316081095487024   0.0007778975530631101   0.007036497949760048   0.0007966639074040845   0.010810315   0.0010962468   0.012911439   0.0013165926    0.0059195654   0.0032249202            0.0  0.0028568502       0.08771819          0.009471711   0.4400113539304584     0.5996756492647055   7.360174786299467      4.278715081452902           2.3789206               1.0183243           2.1656559               1.1536547           1.1590564               1.1648374 
 FMOS_J095950.6+022536  1.5667567   3.1965323e-05  5.1447478e-05   0.0004197468142270035  5.9464976503149045e-05   0.0005114900575845287   6.007607417432536e-05   0.0004957089320730941   6.373374442648639e-05   0.0006531708558471783   7.553808153261645e-05     0.00094269179705124   0.0001047921679621917   0.0012308303759789318  0.00013686241232939572  0.0019329806893050299  0.00029816593373781843  0.0032220975725399358  0.00036332952115318367   0.004159446572267215  0.00047974231190207683   0.004566822608682773   0.0005749601209209467   0.006872052   0.0006911657  0.0071102134  0.00071814534    0.0016059655   0.0020695936   0.0056403405    0.00397323        0.0369777           0.00589536   0.2900408289860934     0.4324121772070248  1.8007089383900166     2.5164946585890493                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J095926.1+022121  1.5014002   0.00021976621   6.911392e-05    0.002200179053033795  0.00022479112137616502   0.0023716405815728176   0.0002455095962971874    0.002536970603118399   0.0002649972991009291   0.0028634631613715733  0.00029515309232916855    0.003419392686699355   0.0003487280737680679    0.004495547927300009  0.00045520585823903467   0.006576421486817174   0.0007005847226780745   0.007959035233523015   0.0008045035488787857   0.009528085983443726   0.0009697894193125684    0.00862699545287256   0.0008784505511262683   0.010272256   0.0010314499   0.010154643    0.001020656     0.005292579   0.0030097312            0.0  0.0033934354       0.04349979           0.00583068   2.9866755940020084     1.7961836794198036   7.174039259552956      6.298050867201027                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J095954.7+021950   1.638621   2.6532945e-05   6.651457e-05    0.000819012738235384   8.899816572902639e-05   0.0009175935422429527  0.00010087368795236191   0.0010109658185459395  0.00011437413351161648   0.0011292209434154927  0.00012708583225183495   0.0013695826970876893   0.0001478143870250954   0.0015801309642783255  0.00017570937210438313   0.002162656364015167  0.00033595115985456754  0.0035636247857873298  0.00040180108674565924   0.003474097424786079  0.00043467486156092847   0.003714778185652469   0.0005246430373854498  0.0047041085  0.00048046216  0.0053391247   0.0005392959             0.0   0.0030156742            0.0  0.0029257718      0.019141441         0.0042425795   0.8427789434790611     0.8563462505482164  1.9472496351227164     2.4358381473349544                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J095933.5+022132  1.5014505   4.3237942e-05   7.124072e-05   0.0015010580873411619  0.00015811552268612261   0.0017326085142318926  0.00018249354747084314   0.0019255707643977863  0.00020518670830667478    0.002429226940177532  0.00025226003380222716   0.0035230385876683194  0.00035961715162381166    0.005178245521597708   0.0005231760599764491   0.007900305807761543    0.000834244146580222   0.011855774137464649   0.0012016380870631881    0.01691839549060445   0.0017148451341069705   0.018925536207297436   0.0019356341195320155   0.026994182   0.0027069526   0.028818112   0.0028893265     0.010816999   0.0038184219   0.0072530755   0.003791888      0.090194985          0.009851807   0.2836846106220037    0.43006602841474845  1.2906095944344997     1.8588784297755518           3.8390038               1.2020917            5.694304               1.9111928            4.262095               4.2833524 
 FMOS_J100030.9+022741  1.4989011             nan            nan    0.000934095099542969  0.00010198192380919612   0.0011585987058243844  0.00012440386219068835   0.0011871221734991652   0.0001319486202195308   0.0014644133852104704     0.00015611028138117    0.002081337032379079  0.00021671584615892784    0.002951061018487003    0.000304356632850639   0.003913007536015716  0.00047850530460652447   0.005477078309342574   0.0005645556425313359  0.0070754915595870925   0.0007368213994012396   0.007352486553396239   0.0007557697581994729   0.009286847   0.0009301356   0.010870728   0.0010889131    0.0075162235   0.0034203508     0.00622502   0.003001409      0.030213835          0.005434205   2.6276183780282736     1.3029701668006397  0.9905430488288403     1.3867023340903377                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J100049.6+022912  1.6273795   3.0043075e-05  9.7091644e-05   0.0006820225676861484    8.22092783908699e-05   0.0008090693372705287   9.052595782620399e-05   0.0008435240309982764   9.865399411264513e-05   0.0009665432797572413  0.00010873041616254705   0.0012476491653514252  0.00013505976179028174   0.0014743510888732521   0.0001624344679188315  0.0021226333457908613   0.0003322867252658191  0.0034854243736309127  0.00037562727930108856   0.003806576775883897   0.0004344496904398479  0.0033906427987367214   0.0003847127240832141   0.004019407   0.0004048295  0.0043621934  0.00043920963      0.00326693   0.0018712645            0.0   0.001854543       0.06142062          0.017115466   0.6399461417458951      0.787877740652425  0.8935490623116493      1.234698840629349                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J095949.7+023560  1.5853901             nan            nan   0.0007394055167135474   8.462543411159434e-05   0.0008383742086585941   9.260840471321089e-05    0.000856473825520987   9.854809225355696e-05   0.0009007123592526475  0.00010025221526294723   0.0011142427437133336  0.00012154643528625512   0.0014596827886366743  0.00016044411335902246   0.002180878683392832  0.00032967480924517664   0.003013621046594105   0.0003576088797771132  0.0030851055300163428   0.0004110397900810515   0.002956853810813968  0.00048038918662716664  0.0039934814   0.0004060539   0.004616279  0.00046888393    0.0013935855    0.002941272   0.0017828079  0.0028433385       0.03393437         0.0061267745   0.9459978900849819     0.9610304969037619  1.0160505771636963     1.5366006607453901                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J095953.4+023608  1.5891389             nan            nan   0.0007431400601890841   8.431694073228078e-05    0.000855288020749696   9.508794439645558e-05   0.0009797284927911545  0.00011134230938356664   0.0011808285899075621   0.0001289280011614975   0.0015773301766964908  0.00016660366589487386    0.002032113424198892  0.00021482201347236275   0.002884464717845911   0.0004015618695165036   0.004553984857576701   0.0004928704693875598   0.006051479215617706   0.0006603963534591885   0.006003783765934225   0.0007064428945871834  0.0070517543   0.0007082667   0.007734036  0.00077683525    0.0031552399   0.0016326391            0.0  0.0025635539      0.021173066         0.0040115286   3.9639403112232685     1.1818436028931842  2.4714195169508457       2.76206804690052                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J100118.0+015042    1.50672             nan            nan   0.0007164711904928559   8.457239669227242e-05   0.0007993111230025053    8.94404711868411e-05   0.0008998200730104661  0.00010248954811777549   0.0011663244304638163  0.00012573511749360705   0.0015296852685939117  0.00016027621703371304   0.0023546289975560574  0.00024477592534030625  0.0035090847008634857    0.000429049772224837    0.00477149604454687   0.0005080662154999233   0.006043265951234258   0.0006535937405228956   0.006680057962890538   0.0007637955207452813   0.008727467  0.00088110095   0.009316546  0.00093880633     0.011019225   0.0034904117   0.0016651951  0.0020127634       0.05953863         0.0085762665   1.3375096023082733     1.0109256489144254  3.0410236213356256      3.577400829061597                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J100122.4+015157  1.5072578             nan            nan    0.000770090435410708   9.051009795708427e-05   0.0008765955804520583   9.728207548846432e-05   0.0009214818473709641   0.0001052968761108171   0.0012850195171944245  0.00013777441900185279   0.0019586603289473026   0.0002030507467031197   0.0029583468827061926  0.00030479733652212174   0.004213858304569424   0.0005079248382555434   0.006371129591178485   0.0006626362286934474   0.009667079214224569    0.001001062439711973   0.011047556116900852   0.0011698472342165204   0.016639175   0.0016680224   0.018822543   0.0018865053     0.011755363     0.00258278    0.007686297  0.0038694935       0.08057102          0.010092031   1.5649042325094342     1.2477941655323315  2.8727292083203793     3.8794050333031933            8.451926               1.5380371             9.26513               2.2827728            2.942189               2.9568634 
 FMOS_J100031.0+015924  1.5149071   4.3636504e-05   6.302348e-05   0.0007441590814034517   8.101845101005171e-05    0.000799827527606168   8.831495233589812e-05    0.000859484022493703   9.831940241532677e-05   0.0009491922011336175  0.00010428111866886265   0.0011509862514972418  0.00012315530226609292   0.0015889251378143083  0.00016971503561483814   0.002441068962429932   0.0003375214736871016   0.003215823161616406   0.0003468706567308931   0.003843688874931546   0.0004305836721924668   0.003889802579539185   0.0004233266711369736  0.0045211483  0.00045495344   0.005168586   0.0005202766    0.0013631247   0.0022459815   0.0008909809  0.0029775884      0.028077137          0.005612016    8.962749503552914     1.4054513288613972  1.9758287817239761     3.0494576518125904                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J100118.7+020137  1.5349847             nan            nan   0.0006917368250294397   7.905552458575074e-05    0.000844721450335518   9.340490651434356e-05   0.0008824337805356968  0.00010103543750850509   0.0010833485773518667   0.0001177017692192915   0.0014311093950426764  0.00015134633290756275    0.002074234916760613  0.00021851402884670037   0.003038535133236818   0.0003817306166281257   0.004297497670821127   0.0004710516040132415   0.006283038611570867   0.0006851593943443744  0.0073558764584790645    0.000830652194712091   0.012153132   0.0012187008   0.014264156   0.0014298239     0.008593354   0.0035949536   0.0063874787   0.002311617       0.05548083          0.008442145   3.1033018603920937      1.805578308754639  3.7612621672451496     3.6662020779851403                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J100159.3+015741  1.6318531   1.5457594e-05  0.00011599968   0.0006640352590720981   8.000889273534325e-05     0.00103247838521757  0.00011273379873001253   0.0011664067126569756   0.0001300314118212184   0.0014769539947791339  0.00015754698585544255     0.00242281268031725   0.0002513267988352662    0.003245316237210611   0.0003337179882435073   0.004170972258916506   0.0004906051627734878   0.007597714074855938   0.0007702916700729428   0.011529082215474155   0.0011703683551802537    0.01225379423307777    0.001235669903369871   0.018108742   0.0018133584   0.020910129   0.0020941247     0.018577756   0.0026293357       0.014342  0.0024063312       0.14796719          0.017074052    1.155921956524253     1.2428801542086885  1.9110286375507712     2.7177988030651385           11.795118               1.4786428           7.6699185               1.4188513           3.8950598               3.9144866 
 FMOS_J100218.4+015726  1.5059732             nan            nan   0.0010779943621988476  0.00011517501079265562   0.0012725858457742526  0.00013585746074067028   0.0014247463746520854  0.00015445523905349462   0.0016330007761393734   0.0001721763787682134    0.002158711018345287  0.00022462031400661186   0.0028707198816814027  0.00029566948297641334   0.004161887034319246   0.0004906027087993143  0.0054877572680041425   0.0005692124574988097   0.007676137509107121   0.0008028555319192612   0.008505291362131698   0.0008724357655795086   0.011434594   0.0011448062   0.013330699   0.0013384746     0.010290703   0.0016167944   0.0018344222  0.0033017981       0.09463409          0.014204103   0.7498352788388729     0.9091319013503281   5.205830093473196      5.586239185016689           3.0309243               1.0934758           2.1706004               1.5563908           1.4245714               1.4316765 
 FMOS_J100121.5+020655  1.5951151   2.0638323e-05  5.9921626e-05    0.001045604032621789  0.00011256066022561422   0.0012635345310994905   0.0001355391845132016   0.0013150949651023788  0.00014415562638251742   0.0015379097396390222   0.0001630576537632835   0.0020998595661402522  0.00021742804529425276    0.002803928130848216   0.0002890620186859677   0.003746608052751448   0.0005171018962927157  0.0060154698148622045   0.0006331394012501044    0.00863392321765932   0.0009091435705547131   0.010282973618993807   0.0011109498223972128   0.015100476   0.0015134321   0.018070582   0.0018124097      0.01035247   0.0049469573    0.008112749  0.0032351217       0.09989114          0.011211045   1.1231639655306935     1.0385268098252636  3.0203107744455338      3.460239306658256           6.0011253               1.1334001           5.8098073               1.5754547           2.7020485               2.7155252 
 FMOS_J100135.1+021008    1.63671    7.397851e-05   7.313845e-05   0.0008040140106959911   8.975655580169945e-05   0.0009876137848957144  0.00010804307906174895   0.0011478316407017416  0.00012795775840752365   0.0012702874306002446  0.00013715344447654562   0.0018226634979046613  0.00019106072284101592    0.002260045925990554   0.0002413733469799956  0.0034260880871927915   0.0004178938611727371   0.005748716833216883   0.0005935810197424151     0.0081233939605702    0.000842415131484385   0.008379966075766783   0.0008780075971974774   0.014050168   0.0014113453   0.016055595   0.0016108372    0.0040276055   0.0024068274   0.0007183692  0.0033262304      0.077856086           0.00952478    1.035339548252523     1.0183930712700262  2.2883580531924963     3.0840469292200585           2.9133246               1.0869788           1.8268327               1.5362366           1.3063306                1.312846 
 FMOS_J100034.6+015525  1.6663799   0.00012820294  7.5306816e-05   0.0008930258548216127    9.64088198154786e-05   0.0010984153342029903  0.00011881541891331576   0.0013294831603999305  0.00014581438676850304   0.0016291071126227144  0.00017253592536153336   0.0023489316483995344  0.00024190184698919567    0.003027274210640645   0.0003110891927940206   0.004399017960079692   0.0005118858751774478  0.0074602550712369025    0.000760371529498402   0.012067806312437123   0.0012268372680960765   0.013403413624819992   0.0013539027976017602    0.02337433   0.0023436602    0.03043364   0.0030466574     0.024350094   0.0043644356    0.022348136  0.0028408018       0.33934096           0.03444717    8.628604002296925      2.125055075283244  27.297502383589745     6.2558715532098335           12.538585               1.5691928            8.433621               1.5642874           1.2997959               1.3062787 
 FMOS_J100058.2+020445  1.4749149  0.000114967705   6.256083e-05   0.0016789617075695087   0.0001717095645622971   0.0018560464917348994  0.00019428508644815735    0.001977899884133509   0.0002100658561542991   0.0022444234527268163  0.00023414664110830288    0.002884718113204376   0.0002952421012526201    0.004164262195477657    0.000424916495633123   0.005563382944182634   0.0006094744853831317   0.007198864801635631   0.0007368793765081736    0.00926456539894676   0.0009552916980391413   0.009881511774254255   0.0010225396257341763   0.012614275   0.0012641745   0.013775766   0.0013838162     0.015401362    0.005145035            0.0  0.0031471632      0.059061468          0.008715684    2.094421535730362      1.824261036517139  1.5190683770924807      2.244696408759359                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J100114.8+020323   1.602452   1.9196608e-05   6.145686e-05   0.0014779446965433119   0.0001526614026164011   0.0018291961171465424   0.0001913425445299051   0.0020331177336429915  0.00021481043110640547    0.002240018516955037  0.00023239226716327633   0.0028985824827226893   0.0002962639281239961    0.003515403656547384  0.00035866489885689616   0.005282549193081476   0.0005904036426161546  0.0070289783101315185   0.0007270971365798497   0.008372488935065571   0.0008780426521662327  0.0069126814350653435   0.0007899370196907101   0.008267244   0.0008381106   0.009728784   0.0009812587    0.0011042071    0.002990944            0.0  0.0036941452      0.047114532          0.007926541  0.43482991168275476      0.666454384547101   7.863210514187813      5.542224083575083                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J100105.2+015814  1.6726954     0.000387084  8.9066314e-05   0.0014337515657281998   0.0001504356100136402   0.0015869422592513702  0.00016768845915008824   0.0018542528543687056   0.0001983148994976476   0.0021828192166994343   0.0002274374310211288    0.003400979616625044  0.00034670832654746907    0.004269617357055745   0.0004328961907883066   0.005664833961017221   0.0006256718156925719   0.008294058080105263   0.0008522906427015964   0.011301853263862715    0.001166663491469438   0.012569782022115174   0.0013255627046380798    0.01843332    0.001848129   0.020654004   0.0020696754     0.014400383   0.0029401104   0.0120709725  0.0021558006       0.19408645          0.020460265     8.26482567936182     1.5286665962712405   3.364099655300379      4.586332584342096            12.11437               1.6587377           11.755514               1.7899778            8.379422                8.421215 
 FMOS_J100152.7+015553   1.603499   0.00010900562  7.7748016e-05   0.0005507925282539482    6.71305300598497e-05   0.0006344971040873088   7.376173144915405e-05   0.0007950326837407237   9.230000494947123e-05   0.0008598183213098615   9.673402294031488e-05   0.0011533554307420286  0.00012787577007069512   0.0015213641247174606  0.00016580755421153153  0.0022210048284534703  0.00033510543254954044  0.0034804539430670777  0.00037019261012083014   0.004419935939038488  0.00048081233839589643   0.004459002317423237   0.0004747499029636464    0.00548444  0.00055111846  0.0050268588  0.00050841534     0.002986859  0.00095510343    0.002033264  0.0010785752       0.07473509          0.011135109    4.496115259826183      1.427405606895571  4.9062916077673435      5.363436862054773                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J100050.2+021200  1.6046383   0.00012686964   7.865004e-05   0.0016087225806643895  0.00016384707620672168   0.0017162360815493234  0.00017969364211729808   0.0018329308627047206  0.00019449784983282346   0.0018930139822892678  0.00019777399047979263    0.002046128457889106  0.00021122971311214218   0.0022897796482696502   0.0002411888285167209   0.003123914204831432  0.00039118335148116457   0.004554012666453363  0.00047306543043275655   0.004010467075819903  0.00044410305157873656   0.003396372078956313   0.0003787268670915681  0.0037524088   0.0003785484  0.0033475836  0.00034474363     0.004434597    0.002372219  0.00097559445  0.0029665404      0.023605168          0.007830685    1.550439395941794     1.0683922050178611  2.7021171990782022     1.9366831063058434                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J100129.8+014618  1.5071099   0.00010513377   6.135697e-05   0.0007606776959899333   9.129019132005481e-05   0.0009282440352613055  0.00010352190911798363   0.0011147442425740316  0.00012507370106942396    0.001487094845268782   0.0001588140671207217   0.0020418293111420277  0.00021283191575629197    0.002905296931379318  0.00030035589347376316   0.004338371833515913   0.0005187141900525169   0.005823493174426828    0.000620996506871693   0.008441452006899062   0.0008962652785496707   0.008629841117450632   0.0009650305818360418   0.009992101   0.0010097392   0.011120085   0.0011235324     0.009530873   0.0015688493    0.007959599   0.002679803       0.03691094          0.011530083   1.8334566848352551      2.387168507141286   3.782939165830612      5.916558040410768                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J100140.3+020721  1.6609375    0.0001585882  7.7442375e-05   0.0008561596783787992   9.298093608945711e-05    0.000988030003348086  0.00010741655739751721   0.0010734530699303844  0.00011970676437090031   0.0011650521596154367  0.00012551342832574169   0.0015001436705409418  0.00016032453480761211    0.001878444592420378  0.00020217822518660871   0.002067856613415348   0.0003215041191852032  0.0033632237191393746  0.00035449281433644456   0.003972258332306518   0.0004358775426374113   0.004131811438107379  0.00044145793515630073   0.005682664   0.0005737068  0.0057626157   0.0005860463    0.0062334817   0.0026923367   0.0009129804  0.0026043453      0.021497102          0.005860567   0.4734569520223886      0.667532405190935  3.0280682258307934      4.054477260745613                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J100200.1+020248  1.5182704   2.1625088e-05  6.3756954e-05    0.001418432239263746  0.00014767821206494462    0.001627432427488013  0.00017159573739724307   0.0018153061403536534  0.00019354598258076872    0.002152617551510321   0.0002241785786248317   0.0027495119564826254  0.00028346925546995265    0.003676566825633138  0.00037547729710675243    0.00484840622499369   0.0005592139312561983   0.006979881559966353   0.0007112060217898251    0.01039920573204971   0.0010596316804253314   0.011800605883978788   0.0011934108783165215   0.021201199   0.0021243172   0.023983292   0.0024023734     0.019438276     0.00381386     0.01127899   0.003949293       0.13359833          0.014511477   6.1109112575650215     1.6882552718292143   11.74448523670435      6.893019097411071            8.304847                1.747632            9.090382                2.384213            6.166969               6.1977267 
 FMOS_J095858.0+015405  1.6353394   0.00013246422  8.1632854e-05   0.0018073375298331557  0.00018804966242122966   0.0020520825972308917   0.0002144683300886055   0.0022185580532616458   0.0002349464757278837    0.002511279153781254  0.00026098233566659336   0.0031204874196431066   0.0003219227001962544    0.003900169150119785   0.0004005833527379147  0.0054693215592722735   0.0006215833454895854   0.007879776725391596   0.0008009173312705804   0.009835416211331048     0.00100653539976874   0.009843212442595272   0.0010014934857847158   0.012675621   0.0012737213  0.0143947145    0.001445936    0.0073909955    0.002555871    0.006678549   0.004618254       0.08261549          0.011815908   0.6270952872000635     0.7605929378293694   8.211387321352959      6.020148228243791           1.3153373               1.2862761           1.5678954               1.6615124           2.8759055               2.8902493 
 FMOS_J100020.0+014713  1.6758435             nan            nan   0.0007791778492633456   9.840476102115494e-05    0.000989718693480292  0.00011566555129706274   0.0009382507190436396   0.0001195179509017605   0.0011487489495224544  0.00013438411779050544   0.0014338669219480609  0.00016154515180725372    0.001987622679352177   0.0002377117001547274   0.002667939979911749   0.0006783003012677883  0.0052453688246425646   0.0005711938060861845  0.0068283962432447885   0.0007634370532354542    0.00677766699112223   0.0007406839239952144   0.006095926   0.0006159011   0.006513561   0.0006572601    0.0026653274    0.004197953   0.0026018673  0.0052601243      0.027089529         0.0059266826   0.3396570682525635     0.4643368168040596  1.3091987930238247     1.9018284366174598                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J095905.9+020444  1.4809452   0.00020751278   7.699919e-05   0.0014034477073185953   0.0001469765264181682   0.0015887009557560203  0.00016789033744350353    0.001599799639480646  0.00017256558087605452   0.0018966144525008211  0.00019888997374963613   0.0023553082981297773  0.00024502451084166193   0.0030964657930670886   0.0003192155232379199  0.0037620361358146554   0.0004739051919861376   0.005638584411184637   0.0005782172039064387   0.006563056579140372   0.0006833535795871657   0.006261909649605237    0.000648034006536661  0.0062855277   0.0006480134   0.007328364   0.0007411933     0.006110792    0.002801838            0.0  0.0035728097       0.04501004           0.00799986   0.9964150376617908      1.078319723428654   6.776066031306982       5.05843341172208                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J095950.6+020426  1.5946071   1.8379875e-05   7.043385e-05   0.0008680991318523302   9.390381872960203e-05   0.0010189799364428642  0.00011090106224066033    0.001045301871738391  0.00011776718181935589   0.0012282189867890594  0.00013280862034089014   0.0017587059219575445  0.00018351944196772215   0.0023765546311699417   0.0002479947124175699   0.003259021801221163  0.00040211659500427604   0.005411460685526121    0.000566915383848917   0.007071216948384096   0.0007475216488135318    0.00836196718980618   0.0009083874937225127   0.011133622   0.0011170072   0.012375158   0.0012420084     0.009169572   0.0014697448    0.008890348  0.0035925324       0.11154957            0.0139181   1.5532580437138677      1.208958966707227   6.220750510692596      5.499471197045409            5.919274               2.3308148           3.2674966                2.501345           1.2990574               1.3055365 
 FMOS_J095911.3+014849   1.633187   0.00032627987   6.892624e-05    0.002600608023670475   0.0002658384247729372    0.002955487311503307   0.0003046222595276833    0.003157070918035637   0.0003289185702495574   0.0036719750743687217   0.0003761787337864338    0.004178177640790244   0.0004264196192727284    0.004948479256387019   0.0005030820908055002   0.006445409045611088   0.0007232987442943672    0.00897611907451943   0.0009104987136324951   0.009855050329675017   0.0010116997954107048   0.009261945181649356   0.0009470502412513754   0.009870935   0.0009928908   0.010445376   0.0010517188     0.001596658    0.004762128            0.0  0.0036965385       0.02333555          0.005894284    6.050423253327608     1.2074265728039666   5.978705827146769      4.750887877490425                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J095940.2+014450  1.4942396             nan            nan   0.0010005399718912168  0.00011023578702934316   0.0010673059280397032  0.00011555831528495206   0.0010967522266173513  0.00012239041192020321   0.0012955713483503168   0.0001402659307229047   0.0015682545410048315  0.00017120261419446606    0.002160684055452894  0.00022884464513886883  0.0030890491936061658   0.0004026993567962633  0.0037580239106155765    0.000428770101696082  0.0046532016333897235   0.0005453194961807307   0.004532266744382902   0.0006082552520015723   0.005387414   0.0005423236   0.005847982  0.00058897614     0.003454772   0.0013503747            0.0   0.002363785      0.023048548         0.0059154863   0.5277617601677775     0.6801912180746581   14.09692969173193     4.9539721414894204                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J095845.8+015341  1.6164016             nan            nan    0.001110885948236654  0.00012152654076806417   0.0012977057233125172  0.00013899606818649273   0.0015259046541849606  0.00016580894099678243    0.001822298744117586  0.00019179746002118475     0.00281194704780472   0.0002901158654732451    0.004516546512634028  0.00045977353717732304   0.005998537589322249   0.0006690129166220483   0.014873868498213977    0.001493744199917341   0.023413390086788687    0.002350272644666895   0.030515524685038705   0.0030568715931079257   0.047727723   0.0047806175   0.053040944   0.0053126733     0.034274418    0.005467478    0.023520881  0.0047943736      0.054109644          0.007860066   0.9923535399138927     0.9237065244027743   4.297611303627491      4.116270770813271                 nan                     nan                 nan                     nan                 nan                     nan 
 FMOS_J095859.9+015648  1.6353115             nan            nan   0.0007383250621077695      8.903420187008e-05   0.0009146028343602293  0.00010178828541027992    0.000995247377572905   0.0001142986966490703   0.0012090706297278669     0.00013325164668758   0.0016923855457200295  0.00018158925925642827   0.0022487009183462065  0.00023822571860351776  0.0028080430978037426  0.00043127801219885624   0.005212103522180546   0.0005428188053519253  0.0065275394859121896   0.0006901478906609087    0.00713300665359151   0.0007395446807734269    0.01031524   0.0010402825   0.012323966   0.0012407915    0.0041299886   0.0034943384   0.0021441078  0.0031342248       0.08747151          0.010725228    8.775065653026104     1.5952607474495615  10.190813802182674      4.327772202384115                 nan                     nan                 nan                     nan                 nan                     nan 
